IDENTIFIER.OTHER,DC.TITLE,DC.DESCRIPTION.ABSTRACT,DC.CONTRIBUTOR.AUTHOR,DC.CONTRIBUTOR.OTHER,DC.DATE.ISSUED,DC.DATE.CREATED,DC.COVERAGE.TEMPORAL,DC.TITLE.FILENAME ,RELATIVE_PATH,DC.DESCRIPTION.FILENAME,DC.TYPE,DC.RIGHTS.ACCESS,DC.DATE.OPEN,DC.RIGHTS.COPYRIGHT,DC.LANGUAGE.ISO
9811_0001_0238,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1986-1987 Ideas - High Tech-3_87",,"Duderstadt, James J.",,undated,2015,undated,High Tech-3_87,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1986-1987 Ideas\High Tech-3_87",,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0239,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1986-1987 Ideas - Honor Society",,"Duderstadt, James J.",,1986-11-10 00:00:00,2015,1986-11-10 00:00:00,Honor Society | jjd617.pdf,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1986-1987 Ideas\Honor Society | \9811_0001\data\Speeches\JJDS1\jjd617.pdf",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0240,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1986-1987 Ideas - Leadership",,"Duderstadt, James J.",,1986-12-20 00:00:00,2015,1986-12-20 00:00:00,Leadership | jjd618.pdf,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1986-1987 Ideas\Leadership | \9811_0001\data\Speeches\JJDS1\jjd618.pdf",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0241,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1986-1987 Ideas - Legislators-86",,"Duderstadt, James J.",,1986-12-10 00:00:00,2015,1986-12-10 00:00:00,Legislators-86 | jjd619.pdf,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1986-1987 Ideas\Legislators-86 | \9811_0001\data\Speeches\JJDS1\jjd619.pdf",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0242,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1986-1987 Ideas - LSA",,"Duderstadt, James J.",,1986-09-07 00:00:00,2015,1986-09-07 00:00:00,LSA | jjd620.pdf,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1986-1987 Ideas\LSA | \9811_0001\data\Speeches\JJDS1\jjd620.pdf",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0243,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1986-1987 Ideas - MedSch-4_6",,"Duderstadt, James J.",,undated,2015,undated,MedSch-4_6,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1986-1987 Ideas\MedSch-4_6",,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0244,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1986-1987 Ideas - MITN",,"Duderstadt, James J.",,1987-01-08 00:00:00,2015,1987-01-08 00:00:00,MITN | jjd770.pdf,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1986-1987 Ideas\MITN | \9811_0001\data\Speeches\JJDS1\jjd770.pdf",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0245,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1986-1987 Ideas - MLK Day",,"Duderstadt, James J.",,1987-01-12 00:00:00,2015,1987-01-12 00:00:00,MLK Day | jjd61.doc,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1986-1987 Ideas\MLK Day | \9811_0001\data\Ideas\JJDI1\jjd61.doc",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0246,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1986-1987 Ideas - Niara Party",,"Duderstadt, James J.",,1987-01-11 00:00:00,2015,1987-01-11 00:00:00,Niara Party | jjd771.pdf,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1986-1987 Ideas\Niara Party | \9811_0001\data\Speeches\JJDS1\jjd771.pdf",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0247,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1986-1987 Ideas - Nursing",,"Duderstadt, James J.",,1987-06-11 00:00:00,2015,1987-06-11 00:00:00,Nursing | jjd772.pdf,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1986-1987 Ideas\Nursing | \9811_0001\data\Speeches\JJDS1\jjd772.pdf",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0248,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1986-1987 Ideas - Obj  Pri",,"Duderstadt, James J.",,1990-10-05 00:00:00,2015,1990-10-05 00:00:00,Obj  Pri | jjd1611.doc,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1986-1987 Ideas\Obj  Pri | \9811_0001\data\Strategy\JJDST1\jjd1611.doc",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0249,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1986-1987 Ideas - Physics-85",,"Duderstadt, James J.",,1985-08-25 00:00:00,2015,1985-08-25 00:00:00,Physics-85 | jjd774.pdf,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1986-1987 Ideas\Physics-85 | \9811_0001\data\Speeches\JJDS1\jjd774.pdf",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0250,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1986-1987 Ideas - Pluralism",,"Duderstadt, James J.",,1987-06-16 00:00:00,2015,1987-06-16 00:00:00,Pluralism | jjd776.pdf,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1986-1987 Ideas\Pluralism | \9811_0001\data\Speeches\JJDS1\jjd776.pdf",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0251,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1986-1987 Ideas - Rotary",,"Duderstadt, James J.",,1989-05-09 00:00:00,2015,1989-05-09 00:00:00,Rotary | jjd938.pdf,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1986-1987 Ideas\Rotary | \9811_0001\data\Speeches\JJDS3b\jjd938.pdf",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0252,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1986-1987 Ideas - Senate Assembly",,"Duderstadt, James J.",,1995-09-14 00:00:00,2015,1995-09-14 00:00:00,Senate Assembly | jjd1545.pdf | jjd1545_bhl-0774263c.pdf,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1986-1987 Ideas\Senate Assembly | \9811_0001\data\Speeches\JJDS9a\jjd1545.pdf | \converted_files\Speeches-JJDS9a-jjd1545_bhl-0774263c.pdf",Original version | Preservation version | Subsequent preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0253,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1986-1987 Ideas - SPRL",,"Duderstadt, James J.",,1987-02-13 00:00:00,2015,1987-02-13 00:00:00,SPRL | jjd782.pdf,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1986-1987 Ideas\SPRL | \9811_0001\data\Speeches\JJDS1\jjd782.pdf",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0254,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1986-1987 Ideas - StrFnd-5_19",,"Duderstadt, James J.",,undated,2015,undated,StrFnd-5_19,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1986-1987 Ideas\StrFnd-5_19",,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0255,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1986-1987 Ideas - UG-Big Ten",,"Duderstadt, James J.",,1987-05-30 00:00:00,2015,1987-05-30 00:00:00,UG-Big Ten | jjd71.doc,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1986-1987 Ideas\UG-Big Ten | \9811_0001\data\Ideas\JJDI1\jjd71.doc",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0256,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1986-1987 Ideas - UM Characteristics",,"Duderstadt, James J.",,1986-12-20 00:00:00,2015,1986-12-20 00:00:00,UM Characteristics | jjd72.doc,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1986-1987 Ideas\UM Characteristics | \9811_0001\data\Ideas\JJDI1\jjd72.doc",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0257,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1986-1987 Ideas - US-Japan Conference",,"Duderstadt, James J.",,1987-04-14 00:00:00,2015,1987-04-14 00:00:00,US-Japan Conference | jjd833.pdf,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1986-1987 Ideas\US-Japan Conference | \9811_0001\data\Speeches\JJDS2\jjd833.pdf",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0258,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1986-1987 Ideas - Yale Talk",,"Duderstadt, James J.",,1987-04-07 00:00:00,2015,1987-04-07 00:00:00,Yale Talk | jjd834.pdf,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1986-1987 Ideas\Yale Talk | \9811_0001\data\Speeches\JJDS2\jjd834.pdf",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0259,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1986-1987 Ideas - Yale-10_30",,"Duderstadt, James J.",,undated,2015,undated,Yale-10_30,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1986-1987 Ideas\Yale-10_30",,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0260,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1987-1988 Ideas - aaac Agenda",,"Duderstadt, James J.",,1987-09-03 00:00:00,2015,1987-09-03 00:00:00,aaac Agenda | jjd76.doc,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1987-1988 Ideas\aaac Agenda | \9811_0001\data\Ideas\JJDI2\jjd76.doc",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0261,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1987-1988 Ideas - AAAC-9_9",,"Duderstadt, James J.",,undated,2015,undated,AAAC-9_9,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1987-1988 Ideas\AAAC-9_9",,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0262,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1987-1988 Ideas - AAAC-Min-II",,"Duderstadt, James J.",,1987-07-21 00:00:00,2015,1987-07-21 00:00:00,AAAC-Min-II | jjd600.pdf,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1987-1988 Ideas\AAAC-Min-II | \9811_0001\data\Speeches\JJDS1\jjd600.pdf",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0263,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1987-1988 Ideas - Academic Affairs Picnic",,"Duderstadt, James J.",,1986-09-06 00:00:00,2015,1986-09-06 00:00:00,Academic Affairs Picnic | jjd601.pdf,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1987-1988 Ideas\Academic Affairs Picnic | \9811_0001\data\Speeches\JJDS1\jjd601.pdf",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
