prefix,title,primary,secondary,number,suffix,fuller form,birth date,death date,auth link,source
,,Farrand,Max,,,,1869,1945,http://id.loc.gov/authorities/names/n87901667,lcnaf
,,Farrar,Geraldine,,,,1882,1967,http://id.loc.gov/authorities/names/n81090616,lcnaf
,,Farrar,John Chipman,,,,1896,1974,http://id.loc.gov/authorities/names/n50011929,lcnaf
,,Farrar,Judson S,,,,,,,lcnaf
,,Farrell,Charles H.,,,,1873,,,lcnaf
,,Farrell,Lawrence Llewellyn,,,,1903,1971,,lcnaf
,,Farrell,Margaret C. Taylor,,,,,,,lcnaf
,,Farrell,Thomas M,,,,,,,lcnaf
,,Farrington,Joseph R.,,,Joseph Rider,1897,1954,http://id.loc.gov/authorities/names/no2001084062,lcnaf
,,Fast,Howard,,,,1914,2003,http://id.loc.gov/authorities/names/n79043401,lcnaf
,,Faubus,Orval Eugene,,,,1910,1994,http://id.loc.gov/authorities/names/n88297343,lcnaf
,,Faulkner,Barry,,,,1881,1966,http://id.loc.gov/authorities/names/n93122929,lcnaf
,,Faulkner,Harold Underwood,,,,1890,1968,http://id.loc.gov/authorities/names/n50000285,lcnaf
,,Faupel,Marian L,,,,,,,lcnaf
,,Fauri,Fedele Frederick,,,,1909,,,lcnaf
,,Fauri,Federle Frederick,,,,1909,1981,,lcnaf
,,Favorite,William P.,,,William Perrin,1898,1982,,lcnaf
,,Favorite,William P.,,,William Perrin,1898,1992,,lcnaf
,,Fay,Minnie C. M.,,collector,,,,,lcnaf
,,Fayz,Allie,,,,,,,lcnaf
,,Fead,Louis H.,,,,1877,1943,http://id.loc.gov/authorities/names/no2009002289,lcnaf
,,Featherman,David L,,,,,,http://id.loc.gov/authorities/names/n50001001,lcnaf
,,Featherstone,Arthur,,,,,,,lcnaf
,,Fecker,J. W,,,,,,,lcnaf
,,Feddersen,Christian T,,,,,,,lcnaf
,,Federbush,Marcia,,,,,,,lcnaf
,,Fehling,Edward William,,,,1880,,,lcnaf
,,Feikens,John,,,,1917,2011,http://id.loc.gov/authorities/names/no2009000079,lcnaf
,,Feingold,Eugene N,,,,,,,lcnaf
,,Feinstein,Otto,,,,1930,,http://id.loc.gov/authorities/names/n50003384,lcnaf
,,Felch,Alpheus,,,,1804,1896,http://id.loc.gov/authorities/names/n85158203,lcnaf
,,Felch,Caroline,,,,,,,lcnaf
,,Felch,Lucretia,,,,,1882,,lcnaf
,,Felch,Theodore A.,,,,1847,,,lcnaf
,,Feldman,Richard,,,,,,,lcnaf
,,Felipe,F,,,,,,,lcnaf
,,Felix,Robert Hanna,,,,1904,,http://id.loc.gov/authorities/names/no2004006196,lcnaf
,,Felker,Clay,,,,,,http://id.loc.gov/authorities/names/n00041042,lcnaf
,,Fellers,Bonner Frank,,,,1896,1973,http://id.loc.gov/authorities/names/n93026264,lcnaf
,,Fellin,Phillip,,,,,,http://id.loc.gov/authorities/names/n50001112,lcnaf
,,Fellows,Grant,,,,1865,1929,http://id.loc.gov/authorities/names/no2008186658,lcnaf
,,Fenlon,Edward H,,,,,,,lcnaf
,,Fennell,Frederick,,,,,,http://id.loc.gov/authorities/names/n81016940,lcnaf
,,Fenton,William M.,,,,1808,1871,,lcnaf
,,Ferber,Edna,,,,1887,1968,http://id.loc.gov/authorities/names/n79077439,lcnaf
,,Ferency,Zolton A.,,,,1922,1993,http://id.loc.gov/authorities/names/no2009000067,lcnaf
,,Ferguson,Alfred Lynn,,,,1884,,,lcnaf
,,Ferguson,Charles W.,,,Charles Wright,1901,1987,http://id.loc.gov/authorities/names/n50026899,lcnaf
,,Ferguson,Homer,,,,1888,1982,http://id.loc.gov/authorities/names/n94123289,lcnaf
,,Ferguson,Homer,,,,1889,1982,,lcnaf
,,Ferguson,John W,,,,,,,lcnaf
,,Ferguson,Myrtle,,,,,,http://id.loc.gov/authorities/names/n93069611,lcnaf
,,Ferguson,William P. F.,,,William Porter Frisbee,1861,,,lcnaf
,,Fermi,Enrico,,,,1901,1954,http://id.loc.gov/authorities/names/n50026886,lcnaf
,,Fern,George Henry,,,,1897,,http://id.loc.gov/authorities/names/no98084833,lcnaf
,,Ferraro,Geraldine,,,,,,http://id.loc.gov/authorities/names/n81052939,lcnaf
,,Ferrazza,Jess,,,,1916,,,lcnaf
,,Ferris,Joseph,,,,,,,lcnaf
,,Ferris,Woodbridge N.,,,,1853,1928,http://id.loc.gov/authorities/names/n96085441,lcnaf
,,Ferris,Woodbridge Nathan,,,,1853,1928,,lcnaf
,,Ferriss,James H.,,,James Henry,1849,1926,,lcnaf
,,Ferry,Amanda White,,,,,,,lcnaf
,,Ferry,Dexter Mason,,,,1833,1907,,lcnaf
,,Ferry,Dexter Mason,,,,1872,1959,,lcnaf
,,Ferry,Thomas White,,,,1827,1896,http://id.loc.gov/authorities/names/no97068089,lcnaf
,,Ferry,William Montague,,,,1796,1867,http://id.loc.gov/authorities/names/nr96044864,lcnaf
,,Ferry,William Montague,,,,1824,1905,http://id.loc.gov/authorities/names/no2011131243,lcnaf
,,Fese,Marie,,,,,,,lcnaf
,,Fess,Simeon D.,,,Simeon Davidson,1861,1936,http://id.loc.gov/authorities/names/n91080582,lcnaf
,,Festinger,Leon,,,,1919,,,lcnaf
,,Festinger,Leon,,,,1919,1989,http://id.loc.gov/authorities/names/n80013477,lcnaf
,,Fetter,Frank A.,,,Frank Albert,1863,1949,http://id.loc.gov/authorities/names/nr92006822,lcnaf
,,Feuerwerker,Albert,,,,,,http://id.loc.gov/authorities/names/n50001232,lcnaf
,,Fey,Charles,,,,,,,lcnaf
,,Fey,Harold E.,,,Harold Edward,1898,1990,http://id.loc.gov/authorities/names/n82028403,lcnaf
,,Fiekers,Bernard A.,,,,1906,1973,,lcnaf
,,Field,Abby,,,,1844,1901,,lcnaf
,,Field,David Dudley,,,,1805,1894,http://id.loc.gov/authorities/names/n85319057,lcnaf
,,Field,George,,,,1904,,,lcnaf
,,Field,Howard A,,,,,,,lcnaf
,,Field,Moses W.,,,,1828,1889,http://id.loc.gov/authorities/names/no2013128940,lcnaf
,,Field,Oliver Peter,,,,1897,1953,http://id.loc.gov/authorities/names/no92021426,lcnaf
,,Field,Sylvester,,,,,,,lcnaf
,,Fields,Edward R,,,,,,http://id.loc.gov/authorities/names/no00087571,lcnaf
,,Fife,Robert Herndon,,,,1871,1958,http://id.loc.gov/authorities/names/n87114479,lcnaf
,,Fillmore,Millard,,,,1800,1874,http://id.loc.gov/authorities/names/n50029300,lcnaf
,,Findley,Paul,,,,1921,,http://id.loc.gov/authorities/names/n79054252,lcnaf
,,Fine,Sidney,,,,1920,,http://id.loc.gov/authorities/names/n50005149,lcnaf
,,Fine,Sidney,,collector,,1920,,,lcnaf
,,Finerman,Aaron,,,,,,,lcnaf
,,Fink,George Rupert,,,,1886,,,lcnaf
,,Finley,John H.,,,John Huston,1863,1940,http://id.loc.gov/authorities/names/n88059291,lcnaf
,,Finney,Byron Alfred,,,,1849,1938,,lcnaf
,,Finney,Edward A,,,,,,,lcnaf
,,Finney,Ross Lee,,,,1906,1997,http://id.loc.gov/authorities/names/n80057037,lcnaf
,,Firestone,Harvey Samuel,,,,1868,1938,http://id.loc.gov/authorities/names/n85031330,lcnaf
,,Fischer,Carl Hahn,,,,1903,,,lcnaf
,,Fischer,John,,,,1910,,http://id.loc.gov/authorities/names/n79022194,lcnaf
,,Fischer,Kenneth M,,,,,,,lcnaf
,,Fish,Hamilton,,,,1888,1991,http://id.loc.gov/authorities/names/n50005249,lcnaf
,,Fisher,Carl G,,,,,,,lcnaf
,,Fisher,Charles Asbury,,,,1885,1948,,lcnaf
,,Fisher,Clyde,,,,1878,1949,http://id.loc.gov/authorities/names/n82051111,lcnaf
,,Fisher,Dorothy Canfield,,,,1879,1958,http://id.loc.gov/authorities/names/n50005248,lcnaf
,,Fisher,Irving,,,,1867,1947,http://id.loc.gov/authorities/names/n50005294,lcnaf
,,Fisher,M. F. K.,,,Mary Frances Kennedy,1908,1992,http://id.loc.gov/authorities/names/n79095520,lcnaf
,,Fisher,Marvin,,,,1905,1976,,lcnaf
,,Fisher,Rolland E,,,,,,,lcnaf
,,Fisher,Winifred,,,,,,,lcnaf
,,Fishman,Ellen,,,,,,,lcnaf
,,Fitch,Abel F.,,,,,1851,,lcnaf
,,Fitch,Ferris H,,,,,,,lcnaf
,,Fite,Emerson David,,,,1874,1953,http://id.loc.gov/authorities/names/n50003225,lcnaf
,,Fitt,Alfred Bradley,,,,1923,,,lcnaf
,,Fitt,Frank,,,,1889,1982,,lcnaf
,,Fitting,James Edward,,,,,,,lcnaf
,,FitzGerald,Frank,,,,,,,lcnaf
,,Fitzgerald,F. Scott,,,Francis Scott,1896,1940,http://id.loc.gov/authorities/names/n79006871,lcnaf
,,Fitzgerald,Frank Dwight,,,,1885,1939,http://id.loc.gov/authorities/names/no2008183317,lcnaf
,,Fitzgerald,John W.,,,John Warner,1924,2006,http://id.loc.gov/authorities/names/no2009000472,lcnaf
,,Fitzgerald,John Warner,,,,1924,,,lcnaf
,,Fitzgerals,Frank D.,,,Frank Dwight,1885,1939,,lcnaf
,,Fitzpatrick,John J.,,,,1914,,,lcnaf
,,Fitzpatrick,Keene,,,,1865,1944,,lcnaf
,,Fjetland,O. K,,,,,,,lcnaf
,,Flack,Robert Bruce,,,,,,,lcnaf
,,Flacks,Miriam,,,,,,,lcnaf
,,Flacks,Richard,,,,,,http://id.loc.gov/authorities/names/n85001832,lcnaf
,,Flaherty,Edward,,,,,,,lcnaf
,,Flanders,George A,,,,,,,lcnaf
,,Flanders,Ralph E.,,,Ralph Edward,1880,1970,http://id.loc.gov/authorities/names/n90705502,lcnaf
,,Flatt,Anna Hall Stewart,,,,,,,lcnaf
,,Flechsig,Jack,,,,,,,lcnaf
,,Fleenor,Wayne Harrison,,,,1902,,,lcnaf
,,Fleischer,Charles,,,,1871,1942,,lcnaf
,,Fleming,Arthur,,,,,,,lcnaf
,,Fleming,Leroy Vincent,,,,1895,1975,,lcnaf
,,Fleming,R. W.,,,Robben Wright,1916,2010,http://id.loc.gov/authorities/names/no89013050,lcnaf
,,Fleming,R.W.,,,Robben Wright,1916,,,lcnaf
,,Fleming,Sally,,,,,,,lcnaf
,,Fletcher,Frank Ward,,,,1853,1922,,lcnaf
,,Fletcher,George N.,,,,1813,,,lcnaf
,,Fletcher,Peter,,,,,,,lcnaf
,,Fletcher,Richard H,,,,,,,lcnaf
,,Fletcher,Robert W,,,,,,,lcnaf
,,Fletcher,William Asa,,,,1788,1852,http://id.loc.gov/authorities/names/n91114175,lcnaf
,,Flexner,Abraham,,,,1866,1959,http://id.loc.gov/authorities/names/n50003555,lcnaf
,,Flexner,Simon,,,,1863,1946,http://id.loc.gov/authorities/names/n83171558,lcnaf
,,Flint,Robert,,,,1838,1910,http://id.loc.gov/authorities/names/no92017771,lcnaf
,,Flood,Merrill M.,,,Merrill Meeks,1908,1991,http://id.loc.gov/authorities/names/n2003123699,lcnaf
,,Flood,Merrill Meeks,,,,1908,,,lcnaf
,,Floor,Merrill Meeks,,,,1908,,,lcnaf
,,Florence,Barbara Moench,,,,,,http://id.loc.gov/authorities/names/n78025312,lcnaf
,,Florence,Philip,,,,,,,lcnaf
,,Florer,Warren Washburn,,,,1869,,,lcnaf
,,Florer,Warren Washburn,,,,1869,1958,http://id.loc.gov/authorities/names/no2008187825,lcnaf
,,Florescu,Stefan,,,,,,,lcnaf
,,Flower,B. O.,,,Benjamin Orange,1858,1918,http://id.loc.gov/authorities/names/no92020602,lcnaf
,,Floyd,John C.,,,,1927,,,lcnaf
,,Flynn,Felix H. H.,,,,1881,,,lcnaf
,,Flynn,John Thomas,,,,1883,1964,,lcnaf
,,Foch,Ferdinand,,,,1851,1929,http://id.loc.gov/authorities/names/n79115432,lcnaf
,,Foisie,Philip M,,,,,,,lcnaf
,,Foley,Thomas,,,,,,,lcnaf
,,Folks,Homer,,,,1867,1963,http://id.loc.gov/authorities/names/no91012081,lcnaf
,,Follo,Charles,,,Charles L.,1905,1979,http://id.loc.gov/authorities/names/no2011192363,lcnaf
,,Follo,Charles L,,,,,,,lcnaf
,,Foltz,Jonathan Messersmith,,,,1810,1877,http://id.loc.gov/authorities/names/n2006065090,lcnaf
,,Fonda,Jane,,,,1937,,http://id.loc.gov/authorities/names/n79103680,lcnaf
,,Foote,Henry Wilder,,,,1875,1964,http://id.loc.gov/authorities/names/n50024790,lcnaf
,,Foote,Mark,,,,1882,1957,,lcnaf
,,Foote,Paul D.,,,Paul Darwin,1888,1971,http://id.loc.gov/authorities/names/n87125298,lcnaf
,,Forbes,R. B.,,,Robert Bennet,1804,1889,http://id.loc.gov/authorities/names/n86856960,lcnaf
,,Forbes,Stephen Alfred,,,,1844,1930,http://id.loc.gov/authorities/names/n87152538,lcnaf
,,Forbes,W. Cameron,,,William Cameron,1870,1959,http://id.loc.gov/authorities/names/n83328805,lcnaf
,,Ford,Betty,,,,1918,2011,http://id.loc.gov/authorities/names/n50024808,lcnaf
,,Ford,Charles O,,,,,,,lcnaf
,,Ford,Clara Bryant,,,,1866,1950,,lcnaf
,,Ford,Corydon L.,,,Corydon La,1813,1894,http://id.loc.gov/authorities/names/n86840036,lcnaf
,,Ford,Edsel,,,,1893,1943,,lcnaf
,,Ford,Edsel,,,,1893,1943,http://id.loc.gov/authorities/names/n88117828,lcnaf
,,Ford,Gerald R.,,,,1913,2006,http://id.loc.gov/authorities/names/n79022087,lcnaf
,,Ford,Gerald Rudolph,,,,1889,1962,,lcnaf
,,Ford,Guy Stanton,,,,1873,1962,http://id.loc.gov/authorities/names/n90613033,lcnaf
,,Ford,Henry,,,,1863,1947,http://id.loc.gov/authorities/names/n79055385,lcnaf
,,Ford,Henry,,,,1901,1988,,lcnaf
,,Ford,Henry,,,,1917,1987,http://id.loc.gov/authorities/names/n81037309,lcnaf
,,Ford,James Alfred,,,,1911,1968,http://id.loc.gov/authorities/names/n50026056,lcnaf
,,Ford,John,,,,1894,1973,http://id.loc.gov/authorities/names/n79064952,lcnaf
,,Ford,Richard I,,,,,,http://id.loc.gov/authorities/names/n84231716,lcnaf
,,Ford,William D,,,,,,,lcnaf
,,Ford,William D.,,,William David,1927,,,lcnaf
,,Ford,William F,,,,,,,lcnaf
,,Ford,Worthington Chauncey,,,,1858,1941,http://id.loc.gov/authorities/names/n50024841,lcnaf
,,Fordney,Joseph W.,,,Joseph Warren,1853,1932,http://id.loc.gov/authorities/names/n88274247,lcnaf
,,Forman,Robert G,,,,,,,lcnaf
,,Foronda,S,,,,,,,lcnaf
,,Forrestal,James,,,,1872,1936,,lcnaf
,,Forrestal,James,,,,1892,1949,http://id.loc.gov/authorities/names/n86114299,lcnaf
,,Forster,John Harris,,,,1822,1894,http://id.loc.gov/authorities/names/nr90007454,lcnaf
,,Forster,Martha Mullett,,,,,,,lcnaf
,,Forsyth,Richard Alexander,,,,,,,lcnaf
,,Forsythe,Russell,,,,,,,lcnaf
,,Forsythe,Warren Ellsworth,,,,1885,1960,,lcnaf
,,Fosdick,Harry Emerson,,,,1878,1969,http://id.loc.gov/authorities/names/n79063546,lcnaf
,,Foss,Joe,,,,1915,2003,http://id.loc.gov/authorities/names/n80005771,lcnaf
,,Foss,Sam Walter,,,,1858,1911,http://id.loc.gov/authorities/names/n85046473,lcnaf
,,Foster,Bert,,,,,,,lcnaf
,,Foster,Charles W,,,,,,,lcnaf
,,Foster,J. Ellen,,,Judith Ellen,1840,,http://id.loc.gov/authorities/names/n86849183,lcnaf
,,Foster,James S.,,,,1828,1890,http://id.loc.gov/authorities/names/no2004080931,lcnaf
,,Foster,John Watson,,,,1836,1917,http://id.loc.gov/authorities/names/n80065967,lcnaf
,,Foster,Madison,,,,1940,,,lcnaf
,,Foster,Margaret Irene Pattengill,,,,,,,lcnaf
,,Foster,Mark,,collector,,,,,lcnaf
,,Foster,Richard Clarke,,,,1895,1941,,lcnaf
,,Foster,Seymour,,,,1845,1935,,lcnaf
,,Foster,Stephen Collins,,,,1826,1864,http://id.loc.gov/authorities/names/n50023175,lcnaf
,,Foster,Theodore George,,,,1888,1960,,lcnaf
,,Foster,Theodore,,,,1752,1828,http://id.loc.gov/authorities/names/n86018377,lcnaf
,,Foster,Theodore,,,,1812,1865,,lcnaf
,,Foster,William Trufant,,,,1879,1950,http://id.loc.gov/authorities/names/no97059334,lcnaf
,,Foulkes,George Ernest,,,,1878,1960,,lcnaf
,,Fowler,Ann Schwartz Smith,,,,,,,lcnaf
,,Fowler,Henry H.,,,,1908,2000,http://id.loc.gov/authorities/names/n81077089,lcnaf
,,Fox,Dixon Ryan,,,,1887,1945,http://id.loc.gov/authorities/names/n79065505,lcnaf
,,Fox,George R.,,,,1880,,,lcnaf
,,Foy,Byron Cecil,,,,1893,1970,,lcnaf
,,Fraenkel,Karl,,,,1861,1916,,lcnaf
,,Francis,Everett,,,,1901,,,lcnaf
,,Francis,Nancy C,,,,,,,lcnaf
,,Francis,Thomas,,,,1900,,,lcnaf
,,Franck,James,,,,1882,1964,http://id.loc.gov/authorities/names/n83146477,lcnaf
,,Frank,Coleman Dudley,,,,1876,1954,,lcnaf
,,Frank,Glenn,,,,1887,1940,http://id.loc.gov/authorities/names/n89626630,lcnaf
,,Frank,Henry,,,,1854,1933,http://id.loc.gov/authorities/names/no2005116314,lcnaf
,,Frank,Jerome D.,,,Jerome David,1909,2005,http://id.loc.gov/authorities/names/n50025712,lcnaf
,,Frank,Jerome,,,,1889,1957,http://id.loc.gov/authorities/names/n50025711,lcnaf
,,Frank,Patricia M,,,,,,,lcnaf
,,Frank,Randy,,,,,,,lcnaf
,,Frank,Richard C,,,,,,,lcnaf
,,Frank,Waldo David,,,,1889,1967,http://id.loc.gov/authorities/names/n50025719,lcnaf
,,Frankel,Betty,,,,,,,lcnaf
,,Frankena,William K,,,,,,http://id.loc.gov/authorities/names/n79144658,lcnaf
,,Frankenburger,L,,,,,,,lcnaf
,,Frankensteen,Richard T.,,,Richard Truman,1907,1977,http://id.loc.gov/authorities/names/no2010115287,lcnaf
,,Frankforter,W. D,,,,,,http://id.loc.gov/authorities/names/no2002062835,lcnaf
,,Frankfurter,Felix,,,,1882,1965,http://id.loc.gov/authorities/names/n50025733,lcnaf
,,Frankhauser,Mary E,,,,,,,lcnaf
,,Franklin,Aretha,,,,,,http://id.loc.gov/authorities/names/n84028907,lcnaf
,,Franklin,C. L.,,,Clarence LaVaughn,1915,1984,http://id.loc.gov/authorities/names/n88276628,lcnaf
,,Franklin,Erma,,,,,,http://id.loc.gov/authorities/names/no98027241,lcnaf
,,Franklin,Kenneth J,,,,,,,lcnaf
,,Franklin,Vaughn,,,,,,,lcnaf
,,Franz,E,,,,,,,lcnaf
,,Franz,Robert,,,,1815,1892,http://id.loc.gov/authorities/names/n85006189,lcnaf
,,Frappier,Jon,,,,,,http://id.loc.gov/authorities/names/n85222861,lcnaf
,,Fraser,Alexander Campbell,,,,1819,1914,http://id.loc.gov/authorities/names/n79095473,lcnaf
,,Fraser,Donald Mackay,,,,1924,,http://id.loc.gov/authorities/names/n50025458,lcnaf
,,Fraser,Douglas A.,,,Douglas Andrew,1916,2008,http://id.loc.gov/authorities/names/n78062423,lcnaf
,,Fraser,Russell A,,,,,,http://id.loc.gov/authorities/names/n50025472,lcnaf
,,Frayer,William Alley,,,,,,,lcnaf
,,Frazier,Charles H.,,,Charles Harrison,1870,1936,http://id.loc.gov/authorities/names/nr91031191,lcnaf
,,Frear,Joseph Allen,,,,1903,,,lcnaf
,,Fredericks,Marshall M.,,,,1908,1998,http://id.loc.gov/authorities/names/n00065115,lcnaf
,,Frederickson,Randa,,collector,,,,,lcnaf
,,Fredgrant,Sara,,,,1900,,,lcnaf
,,Freed,Donald,,,,1932,,http://id.loc.gov/authorities/names/n80080366,lcnaf
,,Freedman,David Noel,,,,1922,,,lcnaf
,,Freedman,Deborah S,,,,,,,lcnaf
,,Freedman,Jonathan,,,,1954,,http://id.loc.gov/authorities/names/n95030185,lcnaf
,,Freedman,Ronald,,,,1917,,,lcnaf
,,Freedman,Ronald,,,,1917,2007,http://id.loc.gov/authorities/names/n79081918,lcnaf
,,Freeman,Orville L,,,,,,http://id.loc.gov/authorities/names/n80137613,lcnaf
,,Freer,Frederick W,,,,,,,lcnaf
,,Freitag,Elmer,,,,,,,lcnaf
,,Freliga,Mary,,,,,,,lcnaf
,,Frelinghuysen,Peter Hood Ballantine,,,,1916,,,lcnaf
,,French,Edna Cumming,,,,1881,,,lcnaf
,,French,J. Leslie,,,James Leslie,1877,1962,,lcnaf
,,French,William M. R.,,,William Merchant Richardson,1843,1914,http://id.loc.gov/authorities/names/n92006083,lcnaf
,,Frenssen,Gustav,,,,1863,1945,http://id.loc.gov/authorities/names/n86113633,lcnaf
,,Fretz,William G.,,,,1869,,,lcnaf
,,Freuchen,Peter,,,,1886,1957,http://id.loc.gov/authorities/names/n50025440,lcnaf
,,Freud,Sigmund,,,,1856,1939,http://id.loc.gov/authorities/names/n79043849,lcnaf
,,Frey,Charles F.,,,,1929,,http://id.loc.gov/authorities/names/n88660763,lcnaf
,,Frey,Donald Welson,,,,,,,lcnaf
,,Frey,James G,,,,,,,lcnaf
,,Fricke,Benno G,,,,,,http://id.loc.gov/authorities/names/no2001100913,lcnaf
,,Friday,David,,,,1876,1945,,lcnaf
,,Friedan,Betty,,,,,,http://id.loc.gov/authorities/names/n50024063,lcnaf
,,Friedman,Benjamin,,,,,,,lcnaf
,,Friedman,Louis Kossuth,,,,1894,,,lcnaf
,,Friedman,Milton,,,,1912,2006,http://id.loc.gov/authorities/names/n79117948,lcnaf
,,Friendly,Fred W,,,,,,http://id.loc.gov/authorities/names/n50024100,lcnaf
,,Fries,Charles C.,,,Charles Carpenter,1887,1967,http://id.loc.gov/authorities/names/n82051075,lcnaf
,,Frieze,Henry S.,,,Henry Simmons,1817,1889,http://id.loc.gov/authorities/names/n85801636,lcnaf
,,Frisbie,Nora G.,,collector,,,,,lcnaf
,,Fritsche,Carl B,,,,,,http://id.loc.gov/authorities/names/n88121577,lcnaf
,,Fritz,Emanuel,,,,1886,,http://id.loc.gov/authorities/names/n83825740,lcnaf
,,Fromherz,Hans,,,,1902,,http://id.loc.gov/authorities/names/n83825741,lcnaf
,,Fromm,Erich,,,,1900,1980,http://id.loc.gov/authorities/names/n80010148,lcnaf
,,Frost,Joseph D.,,,,1888,,,lcnaf
,,Frost,Robert,,,,1874,1963,http://id.loc.gov/authorities/names/n79005644,lcnaf
,,Frost,Wade Hampton,,,,1880,1938,http://id.loc.gov/authorities/names/n88144675,lcnaf
,,Frost,Wallace,,,,1892,1962,,lcnaf
,,Frost,William G.,,,William Goodell,1854,1938,http://id.loc.gov/authorities/names/n93006184,lcnaf
,,Frost-Welmers,Nan,,,,,,,lcnaf
,,Fruehauf,Harvey Charles,,,,1893,,,lcnaf
,,Fry,Lynn W.,,,,1894,1976,,lcnaf
,,Fry,Theodore I.,,,,1881,,,lcnaf
,,Frye,B. E.,,,Billy Eugene,,,http://id.loc.gov/authorities/names/n85819955,lcnaf
,,Frye,William P.,,,William Pierce,1831,1911,http://id.loc.gov/authorities/names/n86114473,lcnaf
,,Frédéricq,Paul,,,,1850,1920,,lcnaf
,,Frémont,John Charles,,,,1813,1890,,lcnaf
,,Fuertes,E. A,,,,,,,lcnaf
,,Fuess,Claude Moore,,,,1885,1963,http://id.loc.gov/authorities/names/n50041613,lcnaf
,,Fugate,James,,,,1877,1938,,lcnaf
,,Fulbright,J. William,,,James William,1905,1995,http://id.loc.gov/authorities/names/n50041614,lcnaf
,,Fulcher,Earl,,,,1892,1979,,lcnaf
,,Fuld,Bracha,,,,1926,1946,http://id.loc.gov/authorities/names/no99024398,lcnaf
,,Fuller,Barbara,,,,1925,,http://id.loc.gov/authorities/names/no2008144526,lcnaf
,,Fuller,David Otis,,,,,,,lcnaf
,,Fuller,Ella G.,,,Ella Grace,1872,1968,,lcnaf
,,Fuller,George Damon,,,,,,,lcnaf
,,Fuller,George N.,,,George Newman,1873,1957,http://id.loc.gov/authorities/names/n87891315,lcnaf
,,Fuller,Glenn,,,,,,,lcnaf
,,Fuller,Melville Weston,,,,1833,1910,http://id.loc.gov/authorities/names/n82252977,lcnaf
,,Fuller,Oramel B.,,,,1858,,,lcnaf
,,Fuller,R. Buckminster,,,Richard Buckminster,1895,1983,http://id.loc.gov/authorities/names/n79006776,lcnaf
,,Fuller,Samuel,,,,1916,2005,,lcnaf
,,Fulton,Douglas,,,,,,http://id.loc.gov/authorities/names/nr92035613,lcnaf
,,Fulton,George A.,,,,1948,,http://id.loc.gov/authorities/names/n84041142,lcnaf
,,Fulton,James G.,,,James Grove,1903,1971,http://id.loc.gov/authorities/names/n85044996,lcnaf
,,Fulton,James Street,,,,1904,1997,http://id.loc.gov/authorities/names/no00078893,lcnaf
,,Fulton,William,,,,1939,,http://id.loc.gov/authorities/names/n81016587,lcnaf
,,Funston,Frederick,,,,1865,1917,http://id.loc.gov/authorities/names/n84017628,lcnaf
,,Fuqua,Christina,,,,,,,lcnaf
,,Furay,Mort,,,,1910,,,lcnaf
,,Furlong,Harold Arthur,,,,1895,,,lcnaf
,,Furstenberg,Albert Carl,,,,1890,1969,,lcnaf
,,Fusfeld,Daniel R.,,,Daniel Roland,1922,2007,http://id.loc.gov/authorities/names/n50015382,lcnaf
,,Fyan,Loleta D,,,,,,,lcnaf
,,Fyfe,Jennie,,,,,,,lcnaf
,,Gabler,Cornelius L. T.,,,,1902,1988,,lcnaf
,,Gabrielson,Guy George,,,,1891,,,lcnaf
,,Gaddis,William,,,,1922,1998,http://id.loc.gov/authorities/names/n81043116,lcnaf
,,Gade,Niels W.,,,Niels Wilhelm,1817,1890,http://id.loc.gov/authorities/names/n81004075,lcnaf
,,Gaede,Erwin A,,,,,,,lcnaf
,,Gage,Lois Waite,,,,,,,lcnaf
,,Gage,Simon Henry,,,,1851,1944,http://id.loc.gov/authorities/names/n87829515,lcnaf
,,Gage-Colby,Ruth,,,,,,http://id.loc.gov/authorities/names/n90699983,lcnaf
,,Gaige,Frederick M,,,,,,,lcnaf
,,Gaines,Harry Robert,,,,1891,1974,,lcnaf
,,Gajec,Edward,,,,1918,,,lcnaf
,,Galamian,Ivan,,,,,,http://id.loc.gov/authorities/names/n81132099,lcnaf
,,Galbraith,D. James,,,,,,http://id.loc.gov/authorities/names/n85210459,lcnaf
,,Galbraith,D. James,,,,,,,lcnaf
,,Galbraith,John Kenneth,,,,1908,2006,http://id.loc.gov/authorities/names/n79061210,lcnaf
,,Gale,Esson M.,,,Esson McDowell,1884,1964,http://id.loc.gov/authorities/names/no2008189543,lcnaf
,,Gale,Esson McDowell,,,,1884,,,lcnaf
,,,Galen,,,,,,http://id.loc.gov/authorities/names/n79059644,lcnaf
,,Gallagher,Arthur,,,,1911,,,lcnaf
,,Gallagher,Arthur,,,,,,,lcnaf
,,Gallagher,Daniel M.,,,,1908,,,lcnaf
,,Gallagher,Michael James,,,,1866,1937,,lcnaf
,,Galler,Bernard A,,,,,,,lcnaf
,,Galler,Bernard A.,,,,1928,,http://id.loc.gov/authorities/names/n88647701,lcnaf
,,Galler,Enid H,,,,,,,lcnaf
,,Galler,Enid,,,,,,,lcnaf
,,Gallico,Paul,,,,1897,1976,http://id.loc.gov/authorities/names/n79114016,lcnaf
,,Gallop,Horace Milton,,,,,,,lcnaf
,,Gallup,George,,,,1901,1984,http://id.loc.gov/authorities/names/n79045426,lcnaf
,,Gamble,William,,,,,,,lcnaf
,,Gandhi,Mahatma,,,,1869,1948,http://id.loc.gov/authorities/names/n79041626,lcnaf
,,Ganley,Nat,,,,1903,1969,http://id.loc.gov/authorities/names/n91023776,lcnaf
