alumID,degree,startyr,endyr,field,type,schoolID
2680,,1888,1890,,undergraduate,68
2681,,,1905,,undergraduate,68
2684,,1892,1893,,undergraduate,68
2685,AB,1910,1914,Engl.,undergraduate,68
2686,AB,1895,1899,Ed,undergraduate,68
2687,AB,1899,1903,Ed,undergraduate,68
2688,AB,1914,1918,Ed,undergraduate,68
2689,AB,1900,1904,Ed,undergraduate,68
2690,AB,1916,1920,Ed,undergraduate,68
2691,AB,,1916,Ed,undergraduate,68
2692,BA,1915,1919,Ed,undergraduate,68
2693,,1918,1920,,undergraduate,68
2694,AB,1913,1917,Lib.Sci.,undergraduate,68
2695,,1907,1908,,undergraduate,68
2696,,1896,1897,,undergraduate,68
2697,AB,1918,1922,Lib.Sci.,undergraduate,68
2698,AB,1917,1921,Ed,undergraduate,68
2699,AB,1919,1923,Ed,undergraduate,68
2700,,,1921,,undergraduate,68
2701,AB,1911,1915,,undergraduate,68
2702,AB,1914,1918,,undergraduate,68
2703,,1875,1877,,undergraduate,68
2704,,1905,1907,,undergraduate,68
2705,,1887,1888,,undergraduate,68
2706,AB,1916,1920,Ed,undergraduate,68
2707,AB,1906,1910,Ed,undergraduate,68
2708,AB,1918,1922,Ed,undergraduate,68
2709,AB,1908,1912,Ed,undergraduate,68
2710,,1883,1885,,undergraduate,68
2715,AB,1885,1889,Ed,undergraduate,68
2711,AB,1895,1899,,undergraduate,68
2713,AB,,1923,Ed,undergraduate,68
2714,AB,1904,1908,Ed,undergraduate,68
2716,,1913,1914,Lib Sci,undergraduate,68
2712,AB,1895,1899,Ed,undergraduate,68
2717,AB,1914,1918,Ed,undergraduate,68
2718,AB,1892,1896,,undergraduate,68
2719,AB,1899,1902,Sci,undergraduate,68
2720,AB,1912,1916,,undergraduate,68
2721,AB,0,1903,Soc.Work,undergraduate,68
2722,AB,1911,1915,Ed,undergraduate,68
2723,,1879,1882,Ed,undergraduate,68
2724,AB,1919,1923,Sci,undergraduate,68
2725,AB,1888,1892,Ed,undergraduate,68
2726,,1890,1891,,undergraduate,68
2727,,1916,1918,,undergraduate,68
2728,B Ph,,1871,Pharm,undergraduate,68
2734,BA,1900,1904,Ed,undergraduate,68
2735,AB,1899,1903,Ed,undergraduate,68
2736,AB,1897,1901,Ed,undergraduate,68
2737,AB,,1884,,undergraduate,68
2738,AB,1918,1922,Ed,undergraduate,68
2739,,1893,1895,,undergraduate,68
2740,Ph B,1889,1893,Ed,undergraduate,68
2741,AB,,1880,,undergraduate,68
2742,,,1899,,undergraduate,68
2743,,1892,1893,,undergraduate,68
2744,,1892,1894,Ed,undergraduate,68
2745,,1892,1893,,undergraduate,68
2747,,1891,1892,,undergraduate,68
2748,,1918,1919,,undergraduate,68
2749,,1917,1919,,undergraduate,68
2750,AB,1916,1920,Ed,undergraduate,68
2729,AB,1919,1923,Ed,undergraduate,68
2730,AB,1918,1922,Ed,undergraduate,68
2732,AB,1901,1905,Ed,undergraduate,68
2731,AB,,1916,,undergraduate,68
2751,AB,1905,1907,Ed,undergraduate,68
2752,AB,,1912,,undergraduate,68
2753,,1896,1898,Ed,undergraduate,68
2754,AB,1916,1920,,undergraduate,68
2755,AB,1896,1900,Lang,undergraduate,68
2756,AB,1919,1922,Ed,undergraduate,68
2757,AB,1910,1914,Ed,undergraduate,68
2758,AB,1895,1899,Ed,undergraduate,68
2759,AB,1918,1922,,undergraduate,68
2760,AB,1918,1922,Lib Sci,undergraduate,68
2761,AB,1916,1917,Ed,undergraduate,68
2762,,1898,1899,,undergraduate,68
2763,AB,1899,1903,,undergraduate,68
2764,AB,1916,1920,,undergraduate,68
2765,PhC,,1901,Pharm,undergraduate,68
2766,DDS,1892,1895,Dent,undergraduate,68
2767,AB,1918,1922,Art,undergraduate,68
2768,AB,1918,1922,Ed,undergraduate,68
2769,BA,1919,1923,Ed,undergraduate,68
2770,AB,1914,1918,Ed,undergraduate,68
2772,AB,1890,1894,Ed,undergraduate,68
2773,,1910,1914,Med,undergraduate,68
2774,AB,1913,1917,Ed,undergraduate,68
2775,AB,1919,1923,Ed,undergraduate,68
2776,AB,1918,1922,,undergraduate,68
2777,,1919,1922,,undergraduate,68
2778,AB,1913,1917,,undergraduate,68
2779,AB,,1921,Lang,undergraduate,68
2830,,1890,1891,Journalism,undergraduate,68
2780,,1887,1894,,undergraduate,68
2781,BL,1891,1895,Ed,undergraduate,68
2782,AB,1918,1922,,undergraduate,68
2783,AB,1891,1895,Ed,undergraduate,68
2784,AB,1900,1904,Ed,undergraduate,68
2785,AB,1905,1909,Ed,undergraduate,68
2786,PhC,,1890,Pharm,undergraduate,68
2787,AB,1906,1910,Ed,undergraduate,68
2788,,1891,1893,Art,undergraduate,68
2789,AB,1918,1922,,undergraduate,68
2790,,1904,1905,Ed,undergraduate,68
2791,BA,1917,1921,Ed,undergraduate,68
2792,AB,1919,1923,Ed,undergraduate,68
2793,AB,1898,1902,Ed,undergraduate,68
2794,AB,1896,1900,Ed,undergraduate,68
2796,AB,1913,1917,Ed,undergraduate,68
2797,AB,1905,1909,Ed,undergraduate,68
2798,BA,1919,1923,Ed,undergraduate,68
2799,AB,1918,1922,,undergraduate,68
2800,AB,1919,1923,Ed,undergraduate,68
2801,AB,1914,1918,Ed,undergraduate,68
2802,AB,,1920,Sci,undergraduate,68
2803,AB,1904,1908,Ed,undergraduate,68
2804,AB,1893,1897,Ed,undergraduate,68
2805,AB,1918,1922,Engl,undergraduate,68
2806,AB,1919,1923,,undergraduate,68
2807,AB,1916,1920,Ed,undergraduate,68
2808,AB,1915,1919,,undergraduate,68
2809,AB,1894,1898,Ed,undergraduate,68
2810,AB,1893,1897,Ed,undergraduate,68
2811,,1916,1918,Ed,undergraduate,68
2812,AB,1914,1918,Ed,undergraduate,68
2813,AB,,1923,Ed,undergraduate,68
2814,BL,1889,1893,Ed,undergraduate,68
2816,,1895,1896,,undergraduate,68
2817,AB,1918,1922,,undergraduate,68
2818,AB,1917,1921,Ed,undergraduate,68
2819,AB,1916,1920,Ed,undergraduate,68
2820,AB,1918,1922,Ed,undergraduate,68
2821,AB,1918,1922,Ed,undergraduate,68
2823,,1907,1908,,undergraduate,68
2824,,1914,1915,,undergraduate,68
2825,AB,1919,1923,Ed,undergraduate,68
2826,AB,1919,1923,,undergraduate,68
2827,AB,1922,1923,,undergraduate,68
2828,AB,1898,1902,Ed,undergraduate,68
2831,,1906,1908,Lib Sci,undergraduate,68
2832,,1909,1910,,undergraduate,68
2833,,1889,1890,,undergraduate,68
2834,AB,1887,1891,,undergraduate,68
2835,BA,1902,1906,Ed,undergraduate,68
2836,,1918,1919,,undergraduate,68
2837,AB,1907,1911,Ed,undergraduate,68
2838,AB,1904,1908,Ed,undergraduate,68
2839,AB,1897,1901,Ed,undergraduate,68
2840,,1913,1915,Ed,undergraduate,68
2841,AB,1917,1921,Lib Sci,undergraduate,68
2842,AB,,1922,Ed,undergraduate,68
2843,AB,1911,1915,Lang.,undergraduate,68
2844,,1917,1920,,undergraduate,68
2845,,1904,1905,,undergraduate,68
2846,,1887,1889,,undergraduate,68
2847,,1894,1896,,undergraduate,68
2848,,,1920,,undergraduate,68
2849,AB,1901,1905,Sci,undergraduate,68
2850,AB,1895,1899,Ed,undergraduate,68
2852,AB,1913,1917,Ed,undergraduate,68
2853,,1891,1893,Ed,undergraduate,68
2854,AB,1918,1922,Ed,undergraduate,68
2855,AB,1894,1898,Ed,undergraduate,68
2856,PhB,1879,1883,Ed,undergraduate,68
2857,AB,1902,1906,Ed,undergraduate,68
2858,AB,1913,1917,Ed,undergraduate,68
2859,AB,1905,1909,,undergraduate,68
2860,AB,1910,1914,Ed,undergraduate,68
2861,BL,1894,1898,Ed,undergraduate,68
2862,,1884,1885,,undergraduate,68
2863,AB,1899,1903,Ed,undergraduate,68
2864,MD,,1879,Med,undergraduate,68
2865,AB,1919,1923,Ed,undergraduate,68
2866,BA,1918,1922,Ed,undergraduate,68
2867,AB,1919,1923,Ed,undergraduate,68
2868,AB,1919,1923,Ed,undergraduate,68
2869,AB,1909,1913,Ed,undergraduate,68
2870,,1908,1909,,undergraduate,68
2871,AB,1916,1920,Ed,undergraduate,68
2872,AB,1917,1921,Ed,undergraduate,68
2873,AB,1917,1921,Lib Sci,undergraduate,68
2874,DDS,,1892,Dent,undergraduate,68
2875,,1894,1895,,undergraduate,68
2876,MD,,1898,Med,undergraduate,68
2877,,1919,1920,d,undergraduate,68
2878,BA,1887,1891,Ed,undergraduate,68
2879,AB,1917,1921,Ed,undergraduate,68
2880,AB,1919,1923,Ed,undergraduate,68
2881,MD,,1880,Med,undergraduate,68
2882,BA,1893,1897,Ed,undergraduate,68
2883,AB,1907,1911,,undergraduate,68
2884,,1916,1917,,undergraduate,68
2885,AB,1919,1923,,undergraduate,68
2886,AB,1918,1922,Engl,undergraduate,68
2888,PhC,,1883,Pharm,undergraduate,68
2887,AB,1911,1915,,undergraduate,68
2889,AB,1898,1902,Ed,undergraduate,68
2890,PhB,1893,1897,Ed,undergraduate,68
2892,AB,1870,1874,Ed,undergraduate,68
2895,AB,1889,1893,Math,undergraduate,68
2896,AB,1906,1910,,undergraduate,68
2893,AB,1892,1896,Ed,undergraduate,68
2897,AB,1900,1903,Lang,undergraduate,68
2899,MD,,1897,Med,undergraduate,68
2900,,1900,1902,Ed,undergraduate,68
2901,AB,1899,1903,Ed,undergraduate,68
2902,AB,1903,1907,Ed,undergraduate,68
2903,AB,1919,1923,,undergraduate,68
2904,AB,1910,1914,Ed,undergraduate,68
2905,AB,1918,1922,Ed,undergraduate,68
2906,MD,,1902,Med,undergraduate,68
2907,AB,,1896,Ed,undergraduate,68
2908,PhB,,1892,,undergraduate,68
2909,AB,1900,1904,Ed,undergraduate,68
2910,AB,1915,1919,Ed,undergraduate,68
2911,,1897,1898,Art,undergraduate,68
2912,AB,1894,1898,Ed,undergraduate,68
2913,BS,1891,1895,Ed,undergraduate,68
2914,,1905,1906,,undergraduate,68
2915,AB,1894,1898,Ed,undergraduate,68
2916,AB,1917,1921,Ed,undergraduate,68
2917,PhB,1895,1899,Ed,undergraduate,68
2918,MD,,1884,Med,undergraduate,68
2922,AB,1917,1921,Ed,undergraduate,68
2919,,1898,1901,,undergraduate,68
2932,,1895,1897,,undergraduate,68
2920,BA,,1898,,undergraduate,68
2921,,1892,1893,,undergraduate,68
2931,AB,1910,1914,,undergraduate,68
2923,AB,1911,1915,Soc.Work,undergraduate,68
2924,MD,,1892,Med,undergraduate,68
2925,BA,1913,1917,Lib Sci,undergraduate,68
2926,BA,1906,1910,Ed,undergraduate,68
2927,BA,1876,1880,Ed,undergraduate,68
2928,AB,1918,1922,,undergraduate,68
2929,MD,,,Med,undergraduate,68
2933,,1907,1909,,undergraduate,68
2934,AB,1914,1918,,undergraduate,68
2935,AB,1891,1895,Lang,undergraduate,68
2936,,,1892,,undergraduate,68
2930,,1903,1905,Ed,undergraduate,68
2937,AB,1908,1912,Ed,undergraduate,68
2938,,1888,1890,,undergraduate,68
2939,AB,1919,1923,,undergraduate,68
2940,AB,1897,1901,Ed,undergraduate,68
2941,PhB,1886,1890,Ed,undergraduate,68
2942,AB,1880,1884,Ed,undergraduate,68
2943,AB,1919,1923,,undergraduate,68
2944,AB,1907,1911,Ed,undergraduate,68
2957,AB,1917,1921,Ed,undergraduate,68
2951,,1919,1921,Ed,undergraduate,68
2945,AB,1917,1921,Ed,undergraduate,68
2946,AB,1899,1903,Ed,undergraduate,68
2947,AB,1907,1910,Ed,undergraduate,68
2948,,1884,1898,Ed,undergraduate,68
2949,AB,1908,1912,English,undergraduate,68
2950,PhB,1886,1890,Ed,undergraduate,68
2952,,1912,1914,,undergraduate,68
2953,AB,1909,1913,Ed,undergraduate,68
2954,AB,1901,1905,Ed,undergraduate,68
2956,,1896,1897,,undergraduate,68
2959,AB,1908,1912,,undergraduate,68
2960,AB,1912,1916,Ed,undergraduate,68
2961,AB,1914,1918,LibSci,undergraduate,68
2962,,1897,1898,,undergraduate,68
2963,BA,1907,1911,Ed,undergraduate,68
2964,,1891,1893,Med,undergraduate,68
2966,AB,1894,1898,Engl,undergraduate,68
2967,AB,1871,1875,Ed,undergraduate,68
2969,MD,,1923,Med,undergraduate,68
2970,BL,1894,1898,Ed,undergraduate,68
2971,AB,1914,1918,Ed,undergraduate,68
2973,AB,1918,1922,Ed,undergraduate,68
2974,AB,,1915,Sci,undergraduate,68
2975,BA,1907,1911,,undergraduate,68
2976,AB,1900,1904,Ed,undergraduate,68
2977,BA,1918,1922,Ed,undergraduate,68
2978,BA,1893,1897,Sci,undergraduate,68
2979,BA,1889,1893,,undergraduate,68
2980,AB,1910,1914,Ed,undergraduate,68
2982,BA,1918,1922,Soc.Service,undergraduate,68
2983,AB,1911,1915,Ed,undergraduate,68
2984,AB,1918,1922,Ed,undergraduate,68
2985,AB,1919,1923,,undergraduate,68
2986,AB,1915,1919,Sci,undergraduate,68
2988,AB,1919,1923,Ed,undergraduate,68
2989,,1888,1891,,undergraduate,68
2990,,1874,1876,Ed,undergraduate,68
2991,BA,1919,1923,Ed,undergraduate,68
2992,,1904,1905,,undergraduate,68
2994,MD,,1891,Med,undergraduate,68
2995,BA,1897,1901,Ed,undergraduate,68
2996,,1908,1910,,undergraduate,68
2997,AB,1917,1921,Engl,undergraduate,68
2998,AB,1904,1908,Ed,undergraduate,68
2999,AB,1919,1923,Ed,undergraduate,68
3001,AB,1891,1895,Ed,undergraduate,68
3002,AB,1916,1920,Ed,undergraduate,68
3004,,1877,1879,,undergraduate,68
3006,AB,1904,1908,Ed,undergraduate,68
3007,AB,1903,1907,Ed,undergraduate,68
3008,,1914,1915,,undergraduate,68
3010,MD,,1887,Med,undergraduate,68
3011,BA,1913,1917,,undergraduate,68
3012,BS,1911,1915,Sci,undergraduate,68
3013,AB,1919,1923,Ed,undergraduate,68
3014,AB,1899,1903,Ed,undergraduate,68
3016,,1890,1892,Lang & Lit,undergraduate,68
3018,,1892,1894,,undergraduate,68
3019,AB,1884,1888,Ed,undergraduate,68
3020,AB,1913,1917,Ed,undergraduate,68
3021,BA,1920,1922,Ed,undergraduate,68
3022,,1874,1875,Ed,undergraduate,68
3023,AB,1917,1921,Ed,undergraduate,68
3024,AB,1895,1899,Ed,undergraduate,68
3025,AB,1917,1921,,undergraduate,68
3026,PhB,1896,1900,,undergraduate,68
3027,,1904,1905,Med,undergraduate,68
3028,DDS,,1919,Dent,undergraduate,68
3029,Yes,,1920,Arch,undergraduate,68
3031,MD,,1897,Med,undergraduate,68
3032,AB,1913,1917,Ed,undergraduate,68
3033,AB,1898,1902,Ed,undergraduate,68
3034,,1914,1916,,undergraduate,68
3035,AB,1894,1898,Lang,undergraduate,68
3036,AB,1912,1916,,undergraduate,68
3037,AB,1911,1915,Ed,undergraduate,68
3038,AB,1913,1917,Ed,undergraduate,68
3039,AB,1893,1897,Ed,undergraduate,68
3040,AB,1888,1892,Ed,undergraduate,68
3041,AB,1906,1910,Ed,undergraduate,68
3042,,1919,1920,,undergraduate,68
3043,AB,1901,1905,Ed,undergraduate,68
3044,,1891,1892,,undergraduate,68
3045,AB,1913,1917,Ed,undergraduate,68
3047,AB,1897,1901,Ed,undergraduate,68
3046,,1893,1895,Ed,undergraduate,68
1,"MA,1898",,,,graduate,68
7,AM-1921,,,,graduate,68
12,MA--1899,,,,graduate,68
31,MD--1894,,,,graduate,68
37,MS--1921,,,,graduate,68
38,MD--1895,,,,graduate,68
43,MD--1884,,,,graduate,68
47,,,,,graduate,68
50,MD-1897,,,,graduate,68
51,MA-1909,,,,graduate,68
64,A.M.,,,,graduate,68
65,A.M.,,,,graduate,68
77,M.A.,,,,graduate,68
88,A.M.,,,,graduate,68
95,"AM, Ph.D",,,,graduate,68
98,ML,,,,graduate,68
167,MA,,,,graduate,68
168,AM,,,,graduate,68
191,AM,,,,graduate,68
195,AM,,,,graduate,68
202,,,,,graduate,68
209,AM,,,,graduate,68
227,M.D.,,,,graduate,68
228,PhD,,,,graduate,68
229,M.D.,,,,graduate,68
235,MA,,,,graduate,68
237,M.D.,,,,graduate,68
238,MA,,,,graduate,68
239,AM,,,,graduate,68
241,MA,,,,graduate,68
248,M.D.,,,,graduate,68
252,AM,,,,graduate,68
273,M.D.,,,,graduate,68
275,MA,,,,graduate,68
279,PhM,,,,graduate,68
292,,,,,graduate,68
317,MA,,,,graduate,68
321,MA,,,,graduate,68
324,,,,,graduate,68
327,AM,,,,graduate,68
332,MA,,,,graduate,68
339,MA,,,,graduate,68
340,AM,,,,graduate,68
350,MA,,,,graduate,68
358,MD,,,,graduate,68
365,,,,,graduate,68
387,MA,,,,graduate,68
388,AM,,,,graduate,68
399,MA,,,,graduate,68
411,,,,,graduate,68
415,AM,,,,graduate,68
418,MA,,,,graduate,68
420,MA,,,,graduate,68
428,,,,,graduate,68
429,MA,,,,graduate,68
446,MA,,,,graduate,68
448,AM,,,,graduate,68
458,MLD,,,,graduate,68
465,MA(hon),,,,graduate,68
473,AM,,,,graduate,68
478,AM,,,,graduate,68
480,MD,,,,graduate,68
489,MS,,,,graduate,68
521,,,,,graduate,68
527,MA,,,,graduate,68
539,Ph.D.,,,,graduate,68
542,MA,,,,graduate,68
559,MS,,,,graduate,68
573,,,,,graduate,68
594,MA,,,,graduate,68
595,,,,,graduate,68
598,AM,,,,graduate,68
602,AM,,,,graduate,68
603,MA,,,,graduate,68
605,,,,,graduate,68
620,MA,,,,graduate,68
650,M.A.,,,,graduate,68
660,,,,,graduate,68
671,,,,,graduate,68
719,,,,,graduate,68
721,AM,,,,graduate,68
724,MA,,,,graduate,68
726,MA,,,,graduate,68
733,MS,,,,graduate,68
737,MS,,,,graduate,68
839,MA,,,,graduate,68
742,MA,,,,graduate,68
752,MA,,,,graduate,68
774,AM,,,,graduate,68
778,MD,,,,graduate,68
791,AM,,,,graduate,68
794,AM,,,,graduate,68
796,MD,,,,graduate,68
822,AM,,,,graduate,68
825,MS,,,,graduate,68
859,MA,,,,graduate,68
864,MD,,,,graduate,68
867,MS,,,,graduate,68
871,AM,,,,graduate,68
873,,,,,graduate,68
888,PhD,,,,graduate,68
922,AM,,,,graduate,68
932,AM,,,,graduate,68
933,MA,,,,graduate,68
936,AM,,,,graduate,68
939,MA,,,,graduate,68
955,AM,,,,graduate,68
963,AM,,,,graduate,68
964,AM,,,,graduate,68
970,MA,,,,graduate,68
982,,,,,graduate,68
1000,MA,,,,graduate,68
1039,AM,,,,graduate,68
1058,MA,,,,graduate,68
1066,MS,,,,graduate,68
1088,MA,,,,graduate,68
1103,MA,,,,graduate,68
1108,,,,,graduate,68
1114,MA,,,,graduate,68
1126,MA,,,,graduate,68
1127,AM,,,,graduate,68
1133,,,,,graduate,68
1134,AM,,,,graduate,68
1141,AM,,,,graduate,68
1159,AM,,,,graduate,68
1163,MA,,,,graduate,68
1166,MA,,,,graduate,68
1228,M Sc,,,,graduate,68
1229,AM,,,,graduate,68
1230,AM,,,,graduate,68
1238,MS,,,,graduate,68
1241,AM,,,,graduate,68
1242,AM,,,,graduate,68
1243,AM,,,,graduate,68
1257,AM,,,,graduate,68
1260,AM,,,,graduate,68
1263,AM,,,,graduate,68
1276,AM,,,,graduate,68
1280,AM,,,,graduate,68
1287,MA,,,,graduate,68
1293,MA,,,,graduate,68
1300,AM,,,,graduate,68
1302,MD,,,,graduate,68
1306,MA,,,,graduate,68
1312,MS,,,,graduate,68
1315,MA,,,,graduate,68
1327,MA,,,,graduate,68
1340,,,,,graduate,68
1348,AM,,,,graduate,68
1360,AM,,,,graduate,68
1368,MS,,,,graduate,68
1377,MA,,,,graduate,68
1381,AM,,,,graduate,68
1382,AM,,,,graduate,68
1398,MD,,,,graduate,68
1437,,,,,graduate,68
1444,,,,,graduate,68
1448,,,,,graduate,68
1451,AM,,,,graduate,68
1456,MA,,,,graduate,68
1457,MA,,,,graduate,68
1478,AM,,,,graduate,68
1483,LLB,,,,graduate,68
1502,MA,,,,graduate,68
1514,AM,,,,graduate,68
1542,AM,,,,graduate,68
1550,MS,,,,graduate,68
1556,MA,,,,graduate,68
1566,,,,,graduate,68
1571,MS,,,,graduate,68
1580,M Ph,,,,graduate,68
1582,,,,,graduate,68
1587,AM,,,,graduate,68
1594,MA,,,,graduate,68
1620,AM,,,,graduate,68
1630,MA,,,,graduate,68
1638,,,,,graduate,68
1646,MS,,,,graduate,68
1649,MA,,,,graduate,68
1654,,,,,graduate,68
1655,MA,,,,graduate,68
1677,,,,,graduate,68
1732,MS,,,,graduate,68
1738,AM,,,,graduate,68
1773,MA,,,,graduate,68
1776,AM,,,,graduate,68
1782,AM,,,,graduate,68
1785,,,,,graduate,68
1786,AM,,,,graduate,68
1800,MS,,,,graduate,68
1817,AM,,,,graduate,68
1822,,,,,graduate,68
1674,MA,,,,graduate,68
1716,,,,,graduate,68
1742,PhM,,,,graduate,68
1743,AM,,,,graduate,68
1758,BS,,,,graduate,68
1840,,,,,graduate,68
1849,AM,,,,graduate,68
1853,AM,,,,graduate,68
1856,MA,,,,graduate,68
1881,MA,,,,graduate,68
1889,AM,,,,graduate,68
1890,AM,,,,graduate,68
1893,AM,,,,graduate,68
1894,MA,,,,graduate,68
1909,AM,,,,graduate,68
1923,MA,,,,graduate,68
1930,MA,,,,graduate,68
1963,AM,,,,graduate,68
1966,AM,,,,graduate,68
1969,AM,,,,graduate,68
1973,AM,,,,graduate,68
1976,AM,,,,graduate,68
1988,,,,,graduate,68
2002,AM,,,,graduate,68
2013,AM,,,,graduate,68
1997,AM,,,,graduate,68
2014,MA,,,,graduate,68
2016,MS,,,,graduate,68
2019,AM,,,,graduate,68
2028,AM,,,,graduate,68
2030,AM,,,,graduate,68
2040,MS,,,,graduate,68
2042,MA,,,,graduate,68
2046,MA,,,,graduate,68
2060,,,,,graduate,68
2081,,,,,graduate,68
2080,MA,,,,graduate,68
2084,AM,,,,graduate,68
2087,MD,,,,graduate,68
2102,AM,,,,graduate,68
2104,,,,,graduate,68
2127,AM,,,,graduate,68
2133,MS,,,,graduate,68
2135,AM,,,,graduate,68
2136,AM,,,,graduate,68
2147,MA,,,,graduate,68
2151,MS,,,,graduate,68
2152,MA,,,,graduate,68
2157,M LD,,,,graduate,68
2160,MA,,,,graduate,68
2164,AM,,,,graduate,68
2177,PhD,,,,graduate,68
2185,AM,,,,graduate,68
2190,,,,,graduate,68
2193,PhD,,,,graduate,68
2221,MD,,,,graduate,68
2236,AM,,,,graduate,68
2237,MA,,,,graduate,68
2251,AM,,,,graduate,68
2257,MS,,,,graduate,68
2260,MS,,,,graduate,68
2261,AM,,,,graduate,68
2274,AM,,,,graduate,68
2304,MS,,,,graduate,68
2317,MA,,,,graduate,68
2318,AM,,,,graduate,68
2320,AM,,,,graduate,68
2332,MA,,,,graduate,68
2351,,,,,graduate,68
2355,AM,,,,graduate,68
2361,MS,,,,graduate,68
2368,AM,,,,graduate,68
2387,AM,,,,graduate,68
2392,AM,,,,graduate,68
2395,AM,,,,graduate,68
2401,AM,,,,graduate,68
2404,AM,,,,graduate,68
2405,,,,,graduate,68
2434,AM,,,,graduate,68
2435,MS,,,,graduate,68
2446,AM,,,,graduate,68
2452,MA,,,,graduate,68
2478,AM,,,,graduate,68
2485,MA,,,,graduate,68
2491,PhD,,,,graduate,68
2526,AM,,,,graduate,68
2535,MA,,,,graduate,68
2546,MA,,,,graduate,68
2548,PhM,,,,graduate,68
2557,MA,,,,graduate,68
2570,AM,,,,graduate,68
2581,AM,,,,graduate,68
2600,Yes,,,,graduate,68
2614,AM,,,,graduate,68
2616,AM,,,,graduate,68
2619,MS,,,,graduate,68
2624,,,,,graduate,68
2632,,,,,graduate,68
2633,,,,,graduate,68
2643,AM,,,,graduate,68
2657,,,,,graduate,68
2658,MA,,,,graduate,68
2664,MD,,,,graduate,68
2675,MA,,,,graduate,68
2682,MD,,,,graduate,68
2688,MA,,,,graduate,68
2689,,,,,graduate,68
2707,AM,,,,graduate,68
2720,AM,,,,graduate,68
2721,MA,,,,graduate,68
2722,,,,,graduate,68
2736,MA,,,,graduate,68
2742,AM,,,,graduate,68
2746,AM,,,,graduate,68
2732,AM,,,,graduate,68
2733,MA,,,,graduate,68
2755,,,,,graduate,68
2765,BS,,,,graduate,68
2771,AM,,,,graduate,68
2773,,,,,graduate,68
2795,MA,,,,graduate,68
2808,AM,,,,graduate,68
2815,MA,,,,graduate,68
2822,,,,,graduate,68
2829,MA,,,,graduate,68
2843,MA,,,,graduate,68
2851,MA,,,,graduate,68
2855,AM,,,,graduate,68
2883,MA,,,,graduate,68
2890,MA,,,,graduate,68
2891,,,,,graduate,68
2894,AM,,,,graduate,68
2898,MA,,,,graduate,68
2908,PhM,,,,graduate,68
2935,PhD,,,,graduate,68
2955,BS,,,,graduate,68
2958,MA,,,,graduate,68
2965,AM,,,,graduate,68
2968,,,,,graduate,68
2972,AM,,,,graduate,68
2987,AM,,,,graduate,68
2993,MA,,,,graduate,68
2997,AM,,,,graduate,68
3000,,,,,graduate,68
3001,AM,,,,graduate,68
3003,PhD,,,,graduate,68
3009,MS,,,,graduate,68
3015,,,,,graduate,68
3017,MA,,,,graduate,68
3020,AM,,,,graduate,68
3030,PhD,,,,graduate,68
3032,,,,,graduate,68
3047,AM,,,,graduate,68
1337,DDS,,,,graduate,68
2555,,,,,graduate,68
146,,,,,graduate,68
147,Yes,,,,graduate,68
2286,,,,,graduate,68
907,LLB,,,,graduate,68
1671,,,,,graduate,68
1691,LLB,,,,graduate,68
1865,,,,,graduate,68
2287,,,,,graduate,68
3005,LLB,,,,graduate,68
56,,,,,graduate,68
180,,,,,graduate,68
249,M.D.,,,,graduate,68
481,M.D.,,,,graduate,68
793,MD,,,,graduate,68
834,MD,,,,graduate,68
952,,,,,graduate,68
1097,MD,,,,graduate,68
1115,M.D.,,,,graduate,68
1395,MD,,,,graduate,68
1581,MD,,,,graduate,68
1583,MD,,,,graduate,68
1647,MD,,,,graduate,68
1764,,,,,graduate,68
1866,MD,,,,graduate,68
1970,MD,,,,graduate,68
2126,,,,,graduate,68
2176,,,,,graduate,68
2188,MD,,,,graduate,68
2295,MD,,,,graduate,68
2414,Med,,,,graduate,68
2416,MD,,,,graduate,68
2443,,,,,graduate,68
2451,MD,,,,graduate,68
2477,MD,,,,graduate,68
2488,MD,,,,graduate,68
2512,MD,,,,graduate,68
2572,MD,,,,graduate,68
2603,MD,,,,graduate,68
2668,,,,,graduate,68
2677,,,,,graduate,68
2737,,,,,graduate,68
2981,AM,,,,graduate,68
475,,,,,graduate,68
2131,,,,,graduate,68
560,,,,,graduate,68
2307,,,,,graduate,68
2224,,,,,graduate,68
582,,,,,graduate,68
1427,,,,,graduate,68
1508,,,,,graduate,68
1672,,,,,graduate,68
2296,,,,,graduate,68
2347,,,,,graduate,68
2974,BS,,,,graduate,68
683,,,,,graduate,69
1374,,,,,graduate,69
1400,,,,,graduate,69
1684,,,,,graduate,69
1752,,,,,graduate,69
2247,,,,,graduate,69
2427,,,,,graduate,69
2428,BA,,,,graduate,69
2395,AB,,,,undergraduate,69
3005,,1903,1904,,undergraduate,69
1198,MD,,,,graduate,69
907,BS,,1915,,undergraduate,70
526,MS,,,,graduate,71
1636,BS in Ed,,,,graduate,71
526,BS,,1886,,undergraduate,71
1975,LLD,,,,graduate,258
2430,,,,,graduate,0
1949,,,,,graduate,260
130,,,,,graduate,261
923,BA,,,,graduate,261
1600,,,,,graduate,0
129,,,,,graduate,236
500,MS,,,,graduate,236
690,MA,,,,graduate,236
708,Ph.D.,,,,graduate,236
1013,MA,,,,graduate,236
1064,BS,,,,graduate,236
1681,,,,,graduate,236
2465,,,,,graduate,236
2580,,,,,graduate,236
2745,,,,,graduate,236
2754,,,,,graduate,236
2792,,,,,graduate,236
2889,,,,,graduate,236
